item_name,clean,pred_label
Thịt Bò / 100Gram,thịt bò /,Thịt - Hải sản - Trứng
Ba Rọi Bò Mỹ,ba rọi bò mỹ,Thịt - Hải sản - Trứng
Nabe Bò Mỹ,nabe bò mỹ,Thịt - Hải sản - Trứng
Bắp Bò,bắp bò,Thịt - Hải sản - Trứng
Bò Mỹ,bò mỹ,Thịt - Hải sản - Trứng
Bắp Bò Úc,bắp bò úc,Thịt - Hải sản - Trứng
Bắp Bò Cát Lát Lớn,bắp bò cát lát lớn,Thịt - Hải sản - Trứng
BÒ MỸ THÊM LẨU,bò mỹ thêm lẩu,Thịt - Hải sản - Trứng
Thăn Ngoại Bò,thăn ngoại bò,Thịt - Hải sản - Trứng
Thịt bò ướp Happy Lamb,thịt bò ướp happy lamb,Thịt - Hải sản - Trứng
BÒ THÊM LẨU,bò thêm lẩu,Thịt - Hải sản - Trứng
3F Ức Gà Slim 3 Fit (K),3f ức gà slim 3 fit k,Thịt - Hải sản - Trứng
3F Phi Lê Ức Gà Không Da (K),3f phi lê ức gà không da k,Thịt - Hải sản - Trứng
Ức Gà Slim & Fit (K),ức gà slim & fit k,Thịt - Hải sản - Trứng
Ức Gà Phi Lê Có Da,ức gà phi lê có da,Thịt - Hải sản - Trứng
Ức Gà Có Xương,ức gà có xương,Thịt - Hải sản - Trứng
Ức Gà Phi Lê Có Da (Kg),ức gà phi lê có da kg,Thịt - Hải sản - Trứng
Má Đùi Gà Cắt Sẵn,má đùi gà cắt sẵn,Thịt - Hải sản - Trứng
Ức Gà Phi Lê Có Da (Kg),ức gà phi lê có da kg,Thịt - Hải sản - Trứng
Japfa - Phi Le Uc Ga Khong Da 300G - (Khay),japfa - phi le uc gà khong da - khay,Thịt - Hải sản - Trứng
Goi Bap Cai Thit Ga,goi bap cai thịt gà,Thịt - Hải sản - Trứng
Goi Bap Cai Thit Ga,goi bap cai thịt gà,Thịt - Hải sản - Trứng
Atb Sandwich Ga Sot Chua Ngot X Cai,atb sandwich gà sot chua ngot cai,Thịt - Hải sản - Trứng
Chân Gà Chiên Nước Mắm,chân gà chiên nước mắm,Thịt - Hải sản - Trứng
Ức Gà Nướng Phô Mai,ức gà nướng phô mai,Thịt - Hải sản - Trứng
Ức Gà Phô Mai,ức gà phô mai,Thịt - Hải sản - Trứng
Ga Sot Mat Ong 1/2,gà sot mat ong 1/2,Thịt - Hải sản - Trứng
Banh Gao Ga Ran Mat Ong,bánh gao gà ran mat ong,Thịt - Hải sản - Trứng
Ga Sot Mat Ong,gà sot mat ong,Thịt - Hải sản - Trứng
Chef Biggy - Chan Ga Vi Mat Ong 30G,chef biggy - chan gà vi mat ong,Thịt - Hải sản - Trứng
Goi Bap Cai Thit Ga,goi bap cai thịt gà,Thịt - Hải sản - Trứng
Goi Bap Cai Thit Ga,goi bap cai thịt gà,Thịt - Hải sản - Trứng
Uc Ga Pho Mai,uc gà phở mai,Thịt - Hải sản - Trứng
Dui Ga Om Pho Mai Xot Ngu Vi (Lon),dui gà om phở mai xot ngu vi lon,Thịt - Hải sản - Trứng
Ức Gà Nướng Phô Mai,ức gà nướng phô mai,Thịt - Hải sản - Trứng
Ức Gà Phô Mai,ức gà phô mai,Thịt - Hải sản - Trứng
Mi Omachi Sot Bo Ham 81G,mì omachi sot bò ham,Mì - Ngũ cốc - Khô
Mì Kokomi Cay,mì kokomi cay,Mì - Ngũ cốc - Khô
Omachi - Mì Dinh Dưỡng Khoai Tây Trộn Xốt Spaghetti Gói 90G,omachi - mì dinh dưỡng khoai tây trộn xốt spaghetti gói,Mì - Ngũ cốc - Khô
Sedaap - Mì Trộn Khô Cà Cay Truyền Thống Gói 87G,sedaap - mì trộn khô cà cay truyền thống gói,Mì - Ngũ cốc - Khô
Acecook - Mì Modern Xtreme Bò Ly 66G,acecook - mì modern xtreme bò ly,Mì - Ngũ cốc - Khô
Acecook_Mi Vắt Hảo Hảo 665G T6,acecook_mi vắt hảo hảo t6,Mì - Ngũ cốc - Khô
Mì Ly Xúc Xích Đức,mì ly xúc xích đức,Mì - Ngũ cốc - Khô
Modern Mì Kim Chi Bưng Ka Y 66G X Ly,modern mì kim chi bưng ka y ly,Mì - Ngũ cốc - Khô
Indomie - Mì Xào Khô Cay Nóng 85G,indomie - mì xào khô cay nóng,Mì - Ngũ cốc - Khô
Mi Kokomi Suon Hanh Phi 90G,mì kokomi suon hanh phi,Mì - Ngũ cốc - Khô
Indomie - Mì Xào Khô Cay Nóng 85G (Gói),indomie - mì xào khô cay nóng gói,Mì - Ngũ cốc - Khô
Indomie - Mì Xào Khô Đặc Biệt 85G (Gói),indomie - mì xào khô đặc biệt gói,Mì - Ngũ cốc - Khô
Mì Handy Hảo Hảo Tomyum Ly 67G,mì handy hảo hảo tomyum ly,Mì - Ngũ cốc - Khô
Mì Kokomi Pro Tôm Cay Sa Tế Gói 75G,mì kokomi pro tôm cay sa tế gói,Mì - Ngũ cốc - Khô
Mì Omachi Xốt Spaghetti Gói 90G,mì omachi xốt spaghetti gói,Mì - Ngũ cốc - Khô
Mì Tôm Chua Cay Hảo Hảo Handy Ly 67G,mì tôm chua cay hảo hảo handy ly,Mì - Ngũ cốc - Khô
Mì Goreng Pedas Xào Khô Vị Cay Nồng Gói 79Gr,mì goreng pedas xào khô vị cay nồng gói 79gr,Mì - Ngũ cốc - Khô
Indomie Mì Xào Khô Mì Goreng Pedas Vị Cay Nồng 79G X Ơi,indomie mì xào khô mì goreng pedas vị cay nồng ơi,Mì - Ngũ cốc - Khô
Mì Goreng Iga Penyet Xào Khô Vị Sườn Gói 80Gr,mì goreng iga penyet xào khô vị sườn gói 80gr,Mì - Ngũ cốc - Khô
Mì Goreng Xào Khô Vị Đặc Biệt Gói 85Gr,mì goreng xào khô vị đặc biệt gói 85gr,Mì - Ngũ cốc - Khô
Mì Hảo Hảo Tôm Chua Cay 75G,mì hảo hảo tôm chua cay,Mì - Ngũ cốc - Khô
Mì Kokomi Đại Tôm Chua Cay Gói 90Gr,mì kokomi đại tôm chua cay gói 90gr,Mì - Ngũ cốc - Khô
Mì Hảo Hảo Tôm Chua Cay 75G,mì hảo hảo tôm chua cay,Mì - Ngũ cốc - Khô
Ck Mi Tron Indomie/1 Phan,ck mì tron indomie/1 phan,Mì - Ngũ cốc - Khô
Ck Mi Tron Indomie,ck mì tron indomie,Mì - Ngũ cốc - Khô
Mì Hảo Hảo Xào Hải Sản Đậm Vị Việt 71G/72G,mì hảo hảo xào hải sản đậm vị việt /,Mì - Ngũ cốc - Khô
Mì Omachi Xốt Bò Hầm,mì omachi xốt bò hầm,Mì - Ngũ cốc - Khô
Acecook Mì Lâu Thái Hương Vị Tôm,acecook mì lâu thái hương vị tôm,Mì - Ngũ cốc - Khô
Mì Xào Hảo Hảo 75G Tôm Xào Chua Ngọt,mì xào hảo hảo tôm xào chua ngọt,Mì - Ngũ cốc - Khô
Mì Xào Hải Sản Hảo Hảo 71G/72G Đậm Vi,mì xào hải sản hảo hảo / đậm vi,Mì - Ngũ cốc - Khô
Ck Mi Tron Indomie/1 Phan,ck mì tron indomie/1 phan,Mì - Ngũ cốc - Khô
Mì Cay Nissin Vị Gà Cay Phô Mai Hàn Quốc Gói 72G,mì cay nissin vị gà cay phô mai hàn quốc gói,Mì - Ngũ cốc - Khô
Indomie Mì Gà Giòn Sợi Cay 85G,indomie mì gà giòn sợi cay,Mì - Ngũ cốc - Khô
Indomie Mì Cay Nong 75G,indomie mì cay nong,Mì - Ngũ cốc - Khô
Mì Hảo Hảo Gà Vàng Gói 74Gr,mì hảo hảo gà vàng gói 74gr,Mì - Ngũ cốc - Khô
Mi Omachi Bap Bo Ham 80G,mì omachi bap bò ham,Mì - Ngũ cốc - Khô
Indomie Mi Goreng Dac Biet 85G/1 Goi,indomie mì goreng dac biet /1 goi,Mì - Ngũ cốc - Khô
Mì Siukay Bò 12G/24,mì siukay bò /24,Mì - Ngũ cốc - Khô
Mì Tô Siukay Hải Sản,mì tô siukay hải sản,Mì - Ngũ cốc - Khô
Hảo Hảo Mì Ly Handy Hương Vị Tomyum 67G,hảo hảo mì ly handy hương vị tomyum,Mì - Ngũ cốc - Khô
Mì Siukay Bò 127G/24,mì siukay bò /24,Mì - Ngũ cốc - Khô
Mì Siukay Hải Sản 128G/24,mì siukay hải sản /24,Mì - Ngũ cốc - Khô
Mì Ly Hotpot,mì ly hotpot,Mì - Ngũ cốc - Khô
Mì Omachi Vị Tôm,mì omachi vị tôm,Mì - Ngũ cốc - Khô
Mì Goreng Xào Khô Vị Đặc Biệt Gói 85Gr,mì goreng xào khô vị đặc biệt gói 85gr,Mì - Ngũ cốc - Khô
Mì Unif Bò Rau Thơm Gói 72G*30,mì unif bò rau thơm gói 30,Mì - Ngũ cốc - Khô
Mì Goreng Xào Khô Vị Đặc Biệt Gói 85Gr,mì goreng xào khô vị đặc biệt gói 85gr,Mì - Ngũ cốc - Khô
Omachi Mì Trộn Thịt Xiên Nướng,omachi mì trộn thịt xiên nướng,Mì - Ngũ cốc - Khô
Mì Xào Hảo Hảo Tôm Xào Chua Ngọt Gói 75G,mì xào hảo hảo tôm xào chua ngọt gói,Mì - Ngũ cốc - Khô
Mì Xào Hảo Hảo Vị Tôm Chua Cay Gói 75G,mì xào hảo hảo vị tôm chua cay gói,Mì - Ngũ cốc - Khô
Mì Hảo Hảo Sườn Heo Tỏi Phi Gói 73G,mì hảo hảo sườn heo tỏi phi gói,Mì - Ngũ cốc - Khô
Mì Xào Gói Indomie Mi Goreng Đặc Biệt Gói 85G,mì xào gói indomie mì goreng đặc biệt gói,Mì - Ngũ cốc - Khô
Mì Trộn Omachi Xốt Spaghetti Gói 90G,mì trộn omachi xốt spaghetti gói,Mì - Ngũ cốc - Khô
Sedaap Mi Tron Goreng 90G/1 Goi,sedaap mì tron goreng /1 goi,Mì - Ngũ cốc - Khô
Omachi - Mì Cay Phô Mai 131G - (Gói),omachi - mì cay phô mai - gói,Mì - Ngũ cốc - Khô
Mì Trộn Handy Hảo Hảo Tôm Chua Cay Tô 93G - (Tô),mì trộn handy hảo hảo tôm chua cay tô - tô,Mì - Ngũ cốc - Khô
Kokomi Dai Mi 90 Tom Chua Cay (Co Thit) 90Gr X Ly,kokomi dai mì 90 tôm chua cay co thịt 90gr ly,Mì - Ngũ cốc - Khô
Omachi Mi Tron Vi Thit Xien Nuong To 104G,omachi mì tron vi thịt xien nuong to,Mì - Ngũ cốc - Khô
Mi Omachi Special Bo Ham Xot Vang Goi 92G,mì omachi special bò ham xot vang goi,Mì - Ngũ cốc - Khô
Mi Omachi Suon Ham Ngo Qua Goi 80G,mì omachi suon ham ngo qua goi,Mì - Ngũ cốc - Khô
Mi Tron Khoai Tay Omachi Xot Spaghetti Goi 91G/90G,mì tron khoai tay omachi xot spaghetti goi /,Mì - Ngũ cốc - Khô
Mi Tron Vi Mi Xao Sedaap 90G,mì tron vi mì xao sedaap,Mì - Ngũ cốc - Khô
Mi Tron Sedaap Vi Ga Cay Han Quoc 87G,mì tron sedaap vi gà cay han quoc,Mì - Ngũ cốc - Khô
Mi Tron Sedaap Vi Ga Cay Pho Mai Han Quoc,mì tron sedaap vi gà cay phở mai han quoc,Mì - Ngũ cốc - Khô
M1 Kokomi Dai Tom Chua Cay Goi 90Gr,m1 kokomi dai tôm chua cay goi 90gr,Mì - Ngũ cốc - Khô
Omachi Mi Bo Ham 93G/1 To,omachi mì bò ham /1 to,Mì - Ngũ cốc - Khô
Mì Handy Hảo Hảo Tôm Chua Cay Ly 67G,mì handy hảo hảo tôm chua cay ly,Mì - Ngũ cốc - Khô
Ck Mi Tron Indomie,ck mì tron indomie,Mì - Ngũ cốc - Khô
Ck Mi Tron Indomie/ 1 Phan,ck mì tron indomie/ 1 phan,Mì - Ngũ cốc - Khô
Ck Mi Tron Indomie/1 Phan,ck mì tron indomie/1 phan,Mì - Ngũ cốc - Khô
Mi Omachi Lau Cua Pho Mai Ga 91Gr/24,mì omachi lau cua phở mai gà 91gr/24,Mì - Ngũ cốc - Khô
Omachi Mi Tron K.Tay Xot Spaghetti 90G,omachi mì tron k tay xot spaghetti,Mì - Ngũ cốc - Khô
Kokomi Dai Mi 90 Huong Vi Suon 90G T30,kokomi dai mì 90 huong vi suon t30,Mì - Ngũ cốc - Khô
Mì Goreng Xào Khô Vị Đặc Biệt Gói 85Gr,mì goreng xào khô vị đặc biệt gói 85gr,Mì - Ngũ cốc - Khô
Kokomi Dai Mi 90 Huong Vi Suon 90Gr T30,kokomi dai mì 90 huong vi suon 90gr t30,Mì - Ngũ cốc - Khô
Kokomi Mi Tom Chua Cay 65G,kokomi mì tôm chua cay,Mì - Ngũ cốc - Khô
Ck Mi Tron Indomie/ 1 Phan,ck mì tron indomie/ 1 phan,Mì - Ngũ cốc - Khô
Mì Hảo Hảo Tôm Chua Cay,mì hảo hảo tôm chua cay,Mì - Ngũ cốc - Khô
Mì Omachi Suon Ham To,mì omachi suon ham to,Mì - Ngũ cốc - Khô
Mi Omachi Xot Bo Ham Goi 80G/81G,mì omachi xot bò ham goi /,Mì - Ngũ cốc - Khô
Mi Omachi Special Bo Ham Xot Vang Goi 92G,mì omachi special bò ham xot vang goi,Mì - Ngũ cốc - Khô
Mi Tron Khoai Tay Omachi Xot Spaghetti Goi 91G/90G,mì tron khoai tay omachi xot spaghetti goi /,Mì - Ngũ cốc - Khô
Mi Xao Kho Indomie C,mì xao kho indomie c,Mì - Ngũ cốc - Khô
Mì Unif Bò Rau Thơm Gói 72G*30,mì unif bò rau thơm gói 30,Mì - Ngũ cốc - Khô
Mì Chay Hảo Hảo Hương Vị Rau Nấm 74Gr,mì chay hảo hảo hương vị rau nấm 74gr,Mì - Ngũ cốc - Khô
Goreng Mì Xào Khô Đặc Biệt 85G X Gói,goreng mì xào khô đặc biệt gói,Mì - Ngũ cốc - Khô
Acecook - Mì Ăn Liền Hảo Hảo Tôm Chua Cay 75G,acecook - mì ăn liền hảo hảo tôm chua cay,Mì - Ngũ cốc - Khô
Omachi - Mì Bắp Bò Hầm Dúa Chua Gói 125G,omachi - mì bắp bò hầm dúa chua gói,Mì - Ngũ cốc - Khô
Omachi - Mì Ăn Liền Khoai Tây Tròn Xách Hộp 35G,omachi - mì ăn liền khoai tây tròn xách hộp,Mì - Ngũ cốc - Khô
Goreng Mì Xào Khô Đặc Biệt 85G X Gói,goreng mì xào khô đặc biệt gói,Mì - Ngũ cốc - Khô
Mi To Tron Omachi Xot Tom Pho Mai Trung,mì to tron omachi xot tôm phở mai trứng,Mì - Ngũ cốc - Khô
Ck Mi Tron Indomie/,ck mì tron indomie/,Mì - Ngũ cốc - Khô
Mi Kokomi Dai Tom Chua Cay 90G,mì kokomi dai tôm chua cay,Mì - Ngũ cốc - Khô
Indomie Mì Xào Khô Vị Cay Nồng 79G,indomie mì xào khô vị cay nồng,Mì - Ngũ cốc - Khô
Mì Ly Modern Hương Vị Thịt Xào,mì ly modern hương vị thịt xào,Mì - Ngũ cốc - Khô
Mi Xao Kho Indomie Bo Cay 91G,mì xao kho indomie bò cay,Mì - Ngũ cốc - Khô
Mi Kokomi Pro Canh Chua Tom 82G,mì kokomi pro canh chua tôm,Mì - Ngũ cốc - Khô
Mi Kokomi Pro Tom Sate 75G - Masan,mì kokomi pro tôm sate - masan,Mì - Ngũ cốc - Khô
Mi Xao Kho Indomie Cay Nong79G,mì xao kho indomie cay nong79g,Mì - Ngũ cốc - Khô
Ck Mi Tron Indomie/1 Phan,ck mì tron indomie/1 phan,Mì - Ngũ cốc - Khô
Mì Hảo Hảo Tôm Chua Cay 75G Th30,mì hảo hảo tôm chua cay th30,Mì - Ngũ cốc - Khô
Mi Khoai Tay Omachi Tron Thit Xien Nuong,mì khoai tay omachi tron thịt xien nuong,Mì - Ngũ cốc - Khô
Kokomi Pro Mi Bo Kim Chi 75G,kokomi pro mì bò kim chi,Mì - Ngũ cốc - Khô
Ck Mi Tron Indomie,ck mì tron indomie,Mì - Ngũ cốc - Khô
Hào Hảo Mì Ly Handy Tôm Chua Cay 67G,hào hảo mì ly handy tôm chua cay,Mì - Ngũ cốc - Khô
Kokomi Dai Mi 90 Huong Vi Suon 90Gr T30,kokomi dai mì 90 huong vi suon 90gr t30,Mì - Ngũ cốc - Khô
Mì Goreng Xào Khô Vị Đặc Biệt Gói 85Gr,mì goreng xào khô vị đặc biệt gói 85gr,Mì - Ngũ cốc - Khô
Ck Mi Tron Indomie/ 1 Phan,ck mì tron indomie/ 1 phan,Mì - Ngũ cốc - Khô
Mi Omachi Lat Su Sushi,mì omachi lat su sushi,Mì - Ngũ cốc - Khô
Mi Omachi Lau Tom Canh 80,mì omachi lau tôm canh 80,Mì - Ngũ cốc - Khô
Mi Omachi Bot Sua Doi Qua Lon,mì omachi bot sua doi qua lon,Mì - Ngũ cốc - Khô
Mi Omachi Bo Thit Ram Canh 80,mì omachi bò thịt ram canh 80,Mì - Ngũ cốc - Khô
Mì Ly Modern Huong Thit Xao 65G,mì ly modern huong thịt xao,Mì - Ngũ cốc - Khô
Mi Kokomi Pro Bo Ktm,mì kokomi pro bò ktm,Mì - Ngũ cốc - Khô
Kokomi Đại Mì Xào Vị Hải Sản Cay 95G,kokomi đại mì xào vị hải sản cay,Mì - Ngũ cốc - Khô
Hảo Hảo Mì Lâu Kim Chi Hàn Quốc 75G,hảo hảo mì lâu kim chi hàn quốc,Mì - Ngũ cốc - Khô
Hảo Hảo Mì Xào Khô Tôm Xào C.Ngọt 75G,hảo hảo mì xào khô tôm xào c ngọt,Mì - Ngũ cốc - Khô
Kokomi Đại Mì 90 Hương Vị Sườn 90Gr T30,kokomi đại mì 90 hương vị sườn 90gr t30,Mì - Ngũ cốc - Khô
Kokomi Mì Đại Trộn Thái Ch.Cay 134Gt30,kokomi mì đại trộn thái ch cay 134gt30,Mì - Ngũ cốc - Khô
Vato8 Mì Tôm C.Cay Hảo Hảo 75G,vato8 mì tôm c cay hảo hảo,Mì - Ngũ cốc - Khô
Indomie Mi Goreng Cay Nong 79G/1 Goi,indomie mì goreng cay nong /1 goi,Mì - Ngũ cốc - Khô
Mì Omachi Xốt Bò Hầm Gói 80G/81G,mì omachi xốt bò hầm gói /,Mì - Ngũ cốc - Khô
Mì Omachi Sườn Hầm Ngũ Quả Gói 80G,mì omachi sườn hầm ngũ quả gói,Mì - Ngũ cốc - Khô
Mì Hảo Hảo Tôm Chua Cay 75G,mì hảo hảo tôm chua cay,Mì - Ngũ cốc - Khô
Hao Hao Mi Xao Kho Tom Xao C.Ngot 75G,hao hao mì xao kho tôm xao c ngot,Mì - Ngũ cốc - Khô
Hảo Hảo Mì Xào Khô Tôm Hành 75G,hảo hảo mì xào khô tôm hành,Mì - Ngũ cốc - Khô
Mi Vi Dac Biet Goreng Indomie 85G,mì vi dac biet goreng indomie,Mì - Ngũ cốc - Khô
Mi Vi Suon Goreng Indomie 80G,mì vi suon goreng indomie,Mì - Ngũ cốc - Khô
Mi Pedas Cay Nong Goreng Indomie 79G,mì pedas cay nong goreng indomie,Mì - Ngũ cốc - Khô
Hao Hao Mi Xao Kho Tom Hanh 75G,hao hao mì xao kho tôm hanh,Mì - Ngũ cốc - Khô
Mi Xao Kokomi Dai 90 Vi Hai San Cay Te 3,mì xao kokomi dai 90 vi hai san cay te 3,Mì - Ngũ cốc - Khô
Mi Xao Kokomi Dai 90 Vi Bo Xot Ca 30 Goi,mì xao kokomi dai 90 vi bò xot cá 30 goi,Mì - Ngũ cốc - Khô
Omachi Mi Tron Thit Xien Nuong 9,omachi mì tron thịt xien nuong 9,Mì - Ngũ cốc - Khô
Omachi Mi Xot Tom Pho Mai Trung,omachi mì xot tôm phở mai trứng,Mì - Ngũ cốc - Khô
Mì Hảo Hảo Sa Tế Hành Tím 75G,mì hảo hảo sa tế hành tím,Mì - Ngũ cốc - Khô
Mì Hảo Hảo Sườn Heo Tỏi Phi 73G,mì hảo hảo sườn heo tỏi phi,Mì - Ngũ cốc - Khô
Kokomi Đại Mì Xào 90 Vị Hải Sản Cay Tê Giác 95G,kokomi đại mì xào 90 vị hải sản cay tê giác,Mì - Ngũ cốc - Khô
Mi Xao Kho Indomie,mì xao kho indomie,Mì - Ngũ cốc - Khô
Goi Mi Kokomi Tom Chua C,goi mì kokomi tôm chua c,Mì - Ngũ cốc - Khô
Goi Mi Kokomi Dai Suon C,goi mì kokomi dai suon c,Mì - Ngũ cốc - Khô
Ck Mi Tron Indomie/ 1 Phan,ck mì tron indomie/ 1 phan,Mì - Ngũ cốc - Khô
Mi Xao Kho Indomie D,mì xao kho indomie d,Mì - Ngũ cốc - Khô
Mi Xao Kho Indomie C,mì xao kho indomie c,Mì - Ngũ cốc - Khô
Mi Kokomi Dai Tom C.Cay 90G,mì kokomi dai tôm c cay,Mì - Ngũ cốc - Khô
Mi Kokomi Suon Hanh Phi 90G,mì kokomi suon hanh phi,Mì - Ngũ cốc - Khô
Mì Ly Modern 65G Rieu Cua,mì ly modern rieu cua,Mì - Ngũ cốc - Khô
Mì Omachi Special Bò Hầm Xốt Vang Gói 92G,mì omachi special bò hầm xốt vang gói,Mì - Ngũ cốc - Khô
Mì Omachi Tôm Chua Cay Thái/Tôm Càng Gói 80G,mì omachi tôm chua cay thái/tôm càng gói,Mì - Ngũ cốc - Khô
Mì Trộn Khoai Tây Omachi Xốt Spaghetti Gói 91G/90G,mì trộn khoai tây omachi xốt spaghetti gói /,Mì - Ngũ cốc - Khô
Omachi Mi Tron Thit Xien Nuong 95G X To,omachi mì tron thịt xien nuong to,Mì - Ngũ cốc - Khô
Omachi Mi Dd Lay Bo Ham 70G,omachi mì dd lay bò ham,Mì - Ngũ cốc - Khô
Mi Xao Indomie Vi Suon 80G,mì xao indomie vi suon,Mì - Ngũ cốc - Khô
Mi Xao Indomie Cay 75G,mì xao indomie cay,Mì - Ngũ cốc - Khô
Mi Omachi Lct Lau Tomyum Hai San 71G,mì omachi lct lau tomyum hai san,Mì - Ngũ cốc - Khô
Mi Omachi Lct Ngheu Nam Rong Bien 63G,mì omachi lct ngheu nam rong bien,Mì - Ngũ cốc - Khô
Mi Omachi Xot Bo Ham Goi 81G,mì omachi xot bò ham goi,Mì - Ngũ cốc - Khô
Omachi Mi Lát Uc Am Tay Tom Yum Hai San 71G 8936221043064,omachi mì lát uc am tay tôm yum hai san 8936221043064,Mì - Ngũ cốc - Khô
Omachi Mi Dd K Tay Xot Bo Ham 70G 8936136164700,omachi mì dd k tay xot bò ham 8936136164700,Mì - Ngũ cốc - Khô
Mì Xào Cay Nissin 70G Bò Cay Phô Mai,mì xào cay nissin bò cay phô mai,Mì - Ngũ cốc - Khô
Mì Xào Nissin Hương Vị Gà Cay Trứng Muối,mì xào nissin hương vị gà cay trứng muối,Mì - Ngũ cốc - Khô
Omachi Mì Trộn K.Tây Xốt Spaghetti 90G 8936136164397,omachi mì trộn k tây xốt spaghetti 8936136164397,Mì - Ngũ cốc - Khô
Mì Gói Nấu Trứng - Ta2,mì gói nấu trứng - ta2,Mì - Ngũ cốc - Khô
Kokomi De Mi Soi Mi Goi Vi Suon 90G,kokomi de mì soi mì goi vi suon,Mì - Ngũ cốc - Khô
Omachi Mi Dd K Tay Xot Bo Ham 70G,omachi mì dd k tay xot bò ham,Mì - Ngũ cốc - Khô
Kokomi Dai 90 Tom Chua Cay,kokomi dai 90 tôm chua cay,Mì - Ngũ cốc - Khô
Mì Ly Cung Đình Thịt Hầm Nấm 65G*24,mì ly cung đình thịt hầm nấm 24,Mì - Ngũ cốc - Khô
Mì Ly Cung Đình Bò Hầm 64G,mì ly cung đình bò hầm,Mì - Ngũ cốc - Khô
Mì Khoai Tây Omachi Xốt Bò Hầm 81G,mì khoai tây omachi xốt bò hầm,Mì - Ngũ cốc - Khô
Mì Kokomi Tôm Chua Cay 65G,mì kokomi tôm chua cay,Mì - Ngũ cốc - Khô
Mì Unif Bò Rau Thơm Gói 72G*30,mì unif bò rau thơm gói 30,Mì - Ngũ cốc - Khô
Acecook-Mi Hao Hao Lau Kim Chi,acecook-mì hao hao lau kim chi,Mì - Ngũ cốc - Khô
Mi Omachi Xot Bo Ham Goi 80G/81G,mì omachi xot bò ham goi /,Mì - Ngũ cốc - Khô
Mi Tron Khoai Tay Omachi Xot Spaghetti Goi 91G/90G,mì tron khoai tay omachi xot spaghetti goi /,Mì - Ngũ cốc - Khô
Mi Omachi Diamond Bap Bo Ham Dua Chua Goi 121G/125G,mì omachi diamond bap bò ham dua chua goi /,Mì - Ngũ cốc - Khô
Mi Omachi Diamond Bap Bo Ham Dua Chua Goi 125G,mì omachi diamond bap bò ham dua chua goi,Mì - Ngũ cốc - Khô
Mi Omachi Special Bo Ham Xot Vang Goi 92G,mì omachi special bò ham xot vang goi,Mì - Ngũ cốc - Khô
Mi Khoai Tay Omachi Suon Ham Ngu Qua-Ly 70G,mì khoai tay omachi suon ham ngu qua-ly,Mì - Ngũ cốc - Khô
Mì Siukay Vị Hải Sản Gói 128Gr,mì siukay vị hải sản gói 128gr,Mì - Ngũ cốc - Khô
Mi Kokomi Tom Chua,mì kokomi tôm chua,Mì - Ngũ cốc - Khô
Mi Ly Kokomi Dat Toma,mì ly kokomi dat toma,Mì - Ngũ cốc - Khô
My Kokomi Tom Chua Cay 65G,my kokomi tôm chua cay,Mì - Ngũ cốc - Khô
Kokomi Mi Dai 90 Tom Chua Cay 90G,kokomi mì dai 90 tôm chua cay,Mì - Ngũ cốc - Khô
Mi Kokomi Tom Chua C,mì kokomi tôm chua c,Mì - Ngũ cốc - Khô
Mi Kokomi Gia Tron 1 Go Hoi: Tra Chia Cay 134G/30,mì kokomi gia tron 1 go hoi tra chia cay /30,Mì - Ngũ cốc - Khô
Kokomi Dai Mi Xao 90 Vi Hai San Cay Te6S9,kokomi dai mì xao 90 vi hai san cay te6s9,Mì - Ngũ cốc - Khô
Mi Ly Omachi Shnq 72,mì ly omachi shnq 72,Mì - Ngũ cốc - Khô
Mi Ly Omachi Xbh 70G,mì ly omachi xbh,Mì - Ngũ cốc - Khô
Omachi Mi Xot Kem Chua Cay 11G 8936136164762,omachi mì xot kem chua cay 8936136164762,Mì - Ngũ cốc - Khô
