item_name,clean,pred_label
AQUAFINA,aquafina,Nước khoáng - Nước suối
Nước suối,nước suối,Nước khoáng - Nước suối
Nuoc tinh khiet Dasani,nuoc tinh khiet dasani,Nước khoáng - Nước suối
NUOC AQUAFINA 355ML,nuoc aquafina,Nước khoáng - Nước suối
Set Nuoc suoi,set nước suối,Nước khoáng - Nước suối
Aquafina,aquafina,Nước khoáng - Nước suối
Nuoc Aquafina 5L - (Can),nuoc aquafina - can,Nước khoáng - Nước suối
Nước suối Vivant 500ml (24 chai/thùng),nước suối vivant /thùng,Nước khoáng - Nước suối
Nuoc suoi AQUAFINA,nước suối aquafina,Nước khoáng - Nước suối
Dasani,dasani,Nước khoáng - Nước suối
Nước Suối,nước suối,Nước khoáng - Nước suối
Aquafina,aquafina,Nước khoáng - Nước suối
Nước Suối Dasani 500ml (Chai),nước suối dasani chai,Nước khoáng - Nước suối
Nước Suối Dasani 500ml (Chai),nước suối dasani chai,Nước khoáng - Nước suối
WM_Nuoc tinh khiet Dasani 500ml,wm_nuoc tinh khiet dasani,Nước khoáng - Nước suối
LA VIE Nuoc khoang,la vie nước khoáng,Nước khoáng - Nước suối
VĨNH HẢO Nước khoáng có ga 500ml,vĩnh hảo nước khoáng có ga,Nước khoáng - Nước suối
AQUAFINA Nước tinh khiết 355ml,aquafina nước tinh khiết,Nước khoáng - Nước suối
WMC-Nuoc uong Aquafina chai 500ml,wmc-nuoc uong aquafina chai,Nước khoáng - Nước suối
Nuoc khoang kiem Vikoda 500ml,nước khoáng kiem vikoda,Nước khoáng - Nước suối
Nuoc khoang lat,nước khoáng lat,Nước khoáng - Nước suối
Nước Suối,nước suối,Nước khoáng - Nước suối
Nuoc tkhiet AQUAFINA 500ml,nuoc tkhiet aquafina,Nước khoáng - Nước suối
AQUAFINA Nuoc tinh khiet 500ml,aquafina nuoc tinh khiet,Nước khoáng - Nước suối
Nước suối Đaị Trang 10 lit,nước suối đaị trang 10 lit,Nước khoáng - Nước suối
Dasani 500ml,dasani,Nước khoáng - Nước suối
Nước Suối,nước suối,Nước khoáng - Nước suối
Dasani,dasani,Nước khoáng - Nước suối
Nuoc suoi,nước suối,Nước khoáng - Nước suối
Aquafina (chai 500ml),aquafina chai,Nước khoáng - Nước suối
Do uong Dasani 510ml,do uong dasani,Nước khoáng - Nước suối
Aquafina,aquafina,Nước khoáng - Nước suối
NTK AQUAFINA 5L,ntk aquafina,Nước khoáng - Nước suối
Nuoc T. Khiet Aquafina 500ML,nuoc t khiet aquafina,Nước khoáng - Nước suối
Nuoc suoi Aquafina,nước suối aquafina,Nước khoáng - Nước suối
NTK AQUAFINA 500ML,ntk aquafina,Nước khoáng - Nước suối
Nuoc khoang kiem VIKODA 500ML,nước khoáng kiem vikoda,Nước khoáng - Nước suối
NUOC KHOANG KIEM VIKODA 500ML,nước khoáng kiem vikoda,Nước khoáng - Nước suối
AQUAFINA Nuoc Suoi Tinh Khiet 500ml/1 Ch,aquafina nước suối tinh khiet /1 ch,Nước khoáng - Nước suối
Nuoc thiet AQUAFINA 500ml VAT8%,nuoc thiet aquafina vat8,Nước khoáng - Nước suối
Nuoc khoang kiem Vikoda 500ml,nước khoáng kiem vikoda,Nước khoáng - Nước suối
Aquafina 500ml,aquafina,Nước khoáng - Nước suối
F3 Aquafina 5L,f3 aquafina,Nước khoáng - Nước suối
PEPSI - Nuoc uong dong chai Aquafina 500 ml (Chai),pepsi - nuoc uong dong chai aquafina chai,Nước khoáng - Nước suối
Pepsi - Nuoc uong dong chai Aquafina 500 ml (Chai),pepsi - nuoc uong dong chai aquafina chai,Nước khoáng - Nước suối
PEPSI - Nước uống đóng chai Aquafina 500ml - (Chai),pepsi - nước uống đóng chai aquafina - chai,Nước khoáng - Nước suối
PEPSI - Nước uống đóng chai Aquafina 500ml (Chai),pepsi - nước uống đóng chai aquafina chai,Nước khoáng - Nước suối
PEPSI - Nước uống đóng chai Aquafina 500 ml - (Chai),pepsi - nước uống đóng chai aquafina - chai,Nước khoáng - Nước suối
PEPSI - Nuoc uong dong chai Aquafina 500 ml - (Chai),pepsi - nuoc uong dong chai aquafina - chai,Nước khoáng - Nước suối
PEPSI-Nước uống đóng chai Aquafina 500 ml-(Chai),pepsi-nước uống đóng chai aquafina - chai,Nước khoáng - Nước suối
DANH THANH Nuoc Khoang Co Ga Huo,danh thanh nước khoáng co ga huo,Nước khoáng - Nước suối
Aquafina,aquafina,Nước khoáng - Nước suối
VIVANT Nuoc Khoang 500ml/Chai,vivant nước khoáng /chai,Nước khoáng - Nước suối
Nuoc suoi,nước suối,Nước khoáng - Nước suối
NK LAVIE 1.5L,nk lavie,Nước khoáng - Nước suối
NUOC AQUAFINA 1.5L,nuoc aquafina,Nước khoáng - Nước suối
AQUAFINA Nuoc tinh khiet 500ml 89345688063053,aquafina nuoc tinh khiet 89345688063053,Nước khoáng - Nước suối
nước tinh khiết aquafina chai 1.5l,nước tinh khiết aquafina chai,Nước khoáng - Nước suối
Nuoc khoang Evian 500ml,nước khoáng evian,Nước khoáng - Nước suối
Nước khoáng Lavie 1.5L,nước khoáng lavie,Nước khoáng - Nước suối
Aquafina,aquafina,Nước khoáng - Nước suối
Nước Lọc Aquafina 5Lit,nước lọc aquafina 5lit,Nước khoáng - Nước suối
Nuoc Dasani water 1.5L/6,nuoc dasani water /6,Nước khoáng - Nước suối
AQUAFINA Nuoc tinh khiet 600ml 8934868603603,aquafina nuoc tinh khiet 8934868603603,Nước khoáng - Nước suối
Nuoc suoi,nước suối,Nước khoáng - Nước suối
LAVIE Nuoc Khoang 500ml/1 Chai,lavie nước khoáng /,Nước khoáng - Nước suối
AQUAFINA Nước tinh khiết 500ml,aquafina nước tinh khiết,Nước khoáng - Nước suối
Dasani,dasani,Nước khoáng - Nước suối
A nuoc suoi,a nước suối,Nước khoáng - Nước suối
NUOC SUOI,nước suối,Nước khoáng - Nước suối
Nước khoáng Lavie 500ml,nước khoáng lavie,Nước khoáng - Nước suối
N.Khoang Lavie 350ML,n khoang lavie,Nước khoáng - Nước suối
Nuoc T. Khiet Aquafina 355ML,nuoc t khiet aquafina,Nước khoáng - Nước suối
Nuoc khoang Lavie 500ml,nước khoáng lavie,Nước khoáng - Nước suối
Nuoc khiet DASANI pet 1.5L,nuoc khiet dasani pet,Nước khoáng - Nước suối
NƯỚC SUỐI LAVIE - LAVIE BOTTLED WATER,nước suối lavie - lavie bottled water,Nước khoáng - Nước suối
NƯỚC SUỐI,nước suối,Nước khoáng - Nước suối
NUOC SUOI,nước suối,Nước khoáng - Nước suối
Nuoc suoi,nước suối,Nước khoáng - Nước suối
NƯỚC SUỐI,nước suối,Nước khoáng - Nước suối
Nuoc khoang co gas,nước khoáng co gas,Nước khoáng - Nước suối
Dasani,dasani,Nước khoáng - Nước suối
AQUAFINA Nuoc Suoi Tinh Khiet 500ml/1 Ch,aquafina nước suối tinh khiet /1 ch,Nước khoáng - Nước suối
Sinh Tố Mãng Cầu,sinh tố mãng cầu,Sinh tố - Nước ép
Sinh Tố Xoài Chanh Dây,sinh tố xoài chanh dây,Sinh tố - Nước ép
Sinh To Passion Endless,sinh tố passion endless,Sinh tố - Nước ép
Sinh To Hokkaido Mood,sinh tố hokkaido mood,Sinh tố - Nước ép
Sinh To Kem Dua - 凤梨奶油冰沙,sinh tố kem dua - 凤梨奶油冰沙,Sinh tố - Nước ép
Sinh To Dua,sinh tố dua,Sinh tố - Nước ép
Sinh To Viet Quat Br 1000Ml,sinh tố viet quat br,Sinh tố - Nước ép
Sinh To Strawberry Yogurt,sinh tố strawberry yogurt,Sinh tố - Nước ép
Sinh To Bo,sinh tố bo,Sinh tố - Nước ép
Sinh Tố Bơ,sinh tố bơ,Sinh tố - Nước ép
Sinh To Bo,sinh tố bo,Sinh tố - Nước ép
Sinh To Xoai,sinh tố xoai,Sinh tố - Nước ép
Sinh Tố Sapoche,sinh tố sapoche,Sinh tố - Nước ép
Sinh To Thanh Long Dau Chuoi Dragonfruit Banana Strawberry Smoothie,sinh tố thanh long dau chuoi dragonfruit banana strawberry smoothie,Sinh tố - Nước ép
Sinh To Xoai,sinh tố xoai,Sinh tố - Nước ép
Sinh Tố Dâu - Strawberry Smoothie,sinh tố dâu - strawberry smoothie,Sinh tố - Nước ép
Mon Strawberry Mango Smoothie,mon strawberry mango smoothie,Sinh tố - Nước ép
Sinh To Mang Cau (Coc),sinh tố mang cau coc,Sinh tố - Nước ép
Sinh Tố Dâu Tây,sinh tố dâu tây,Sinh tố - Nước ép
Sinh Tố Bơ,sinh tố bơ,Sinh tố - Nước ép
Sinh To Bo,sinh tố bo,Sinh tố - Nước ép
Sinh To Thanh Long Dau Chuoi - Dragonfruit Banana Strawberry Smoothie,sinh tố thanh long dau chuoi - dragonfruit banana strawberry smoothie,Sinh tố - Nước ép
Sinh To Dau & Chuoi (Strawberry & Banana),sinh tố dau & chuoi strawberry & banana,Sinh tố - Nước ép
Sinh To Mon,sinh tố mon,Sinh tố - Nước ép
Sinh To Dau (Size M),sinh tố dau size m,Sinh tố - Nước ép
Sinh To Dau Yogurt Viet Quat Mix (Size M),sinh tố dau yogurt viet quat mix size m,Sinh tố - Nước ép
Sinh To - Smoothies - Xoai,sinh tố - smoothies - xoai,Sinh tố - Nước ép
Sinh To - Smoothies - Chuoi,sinh tố - smoothies - chuoi,Sinh tố - Nước ép
Sinh To Dai,sinh tố dai,Sinh tố - Nước ép
Sinh Tố - Choco Sense,sinh tố - choco sense,Sinh tố - Nước ép
Đá Xay-Sinh Tố (Sinh Tố Dâu),đá xay-sinh tố sinh tố dâu,Sinh tố - Nước ép
Sinh To Xoai Chanh Day,sinh tố xoai chanh day,Sinh tố - Nước ép
Sinh To Dau (L),sinh tố dau l,Sinh tố - Nước ép
Sinh To Happy Stomach,sinh tố happy stomach,Sinh tố - Nước ép
Món Strawberry Mango Smoothie Ra Dau Tien,món strawberry mango smoothie ra dau tien,Sinh tố - Nước ép
Sinh To Bo,sinh tố bo,Sinh tố - Nước ép
Sinh To Dau,sinh tố dau,Sinh tố - Nước ép
Sinh To Bo,sinh tố bo,Sinh tố - Nước ép
Sinh To Sua Chua,sinh tố sua chua,Sinh tố - Nước ép
Cà Phê Sữa Đá,cà phê sữa đá,Cà phê
Cà Phê Đen,cà phê đen,Cà phê
Bac Xiu_Ba,bac xiu_ba,Cà phê
Cà Phê Đen Đá,cà phê đen đá,Cà phê
Bạc Xỉu (Vừa),bạc xỉu vừa,Cà phê
Espresso Sữa,espresso sữa,Cà phê
Americano Arabica Cầu Đất (Ice),americano arabica cầu đất ice,Cà phê
Egg Coffee/ Cà Phê Trứng,egg cà phê/ cà phê trứng,Cà phê
Phin Black (Lanh),phin black lanh,Cà phê
Cà Phê Sữa Hòa Tan 3In1 G7 Gói 50X,cà phê sữa hòa tan 3in1 g7 gói 50x,Cà phê
Cà Phê Matcha,cà phê matcha,Cà phê
Phin Black(Lạnh),phin black lạnh,Cà phê
Cà Phê Sữa Đá,cà phê sữa đá,Cà phê
Cà Phê Sữa + Size M (0G),cà phê sữa + size m 0g,Cà phê
Cà Phê Sữa Đá,cà phê sữa đá,Cà phê
Cà Phê Sữa Đá (M),cà phê sữa đá m,Cà phê
Bac Xiu Da L,bac xiu da l,Cà phê
Bạc Xỉu,bạc xỉu,Cà phê
Cà Phê Sữa,cà phê sữa,Cà phê
Cà Phê Đen,cà phê đen,Cà phê
Bac Xiu Da L,bac xiu da l,Cà phê
Vietnamese Coffee Condensed Milk / Cà Phê Sữa,vietnamese cà phê condensed milk / cà phê sữa,Cà phê
Phin Den,phin den,Cà phê
Bạc Xỉu,bạc xỉu,Cà phê
Bạc Xỉu (Vừa),bạc xỉu vừa,Cà phê
Cà Phê Sữa Tươi,cà phê sữa tươi,Cà phê
Iced Black Coffee (M),iced black cà phê m,Cà phê
Espresso Milk (Size Lớn) + Hot/Cold: Hot,espresso milk size lớn + hot/cold hot,Cà phê
Phin Bạc (L),phin bạc l,Cà phê
Cà Phê Sữa Nóng - Hot Coffee With Condensed Milk,cà phê sữa nóng - hot cà phê with condensed milk,Cà phê
Bạc Xỉu,bạc xỉu,Cà phê
Cà Phê Đen,cà phê đen,Cà phê
Cà Phê Sữa,cà phê sữa,Cà phê
Cà Phê 1Uối,cà phê 1uối,Cà phê
Cafe Sữa Đá,cafe sữa đá,Cà phê
Cà Phê Đá,cà phê đá,Cà phê
Phin Black(Lạnh),phin black lạnh,Cà phê
Bạc Xỉu,bạc xỉu,Cà phê
Cà Phê Sữa Tươi,cà phê sữa tươi,Cà phê
Mini Cafe Sua Da,mini cafe sua da,Cà phê
Coconut Dolce Espresso,coconut dolce espresso,Cà phê
G Cappuccino,g cappuccino,Cà phê
Cà Phê Sữa Đá (M),cà phê sữa đá m,Cà phê
Bạc Xỉu (Size L),bạc xỉu size l,Cà phê
Cappuccino (Cold),cappuccino cold,Cà phê
Cà Phê Đen Đá,cà phê đen đá,Cà phê
Cà Phê Sữa Đá,cà phê sữa đá,Cà phê
Cà Phê Sữa Đá (M),cà phê sữa đá m,Cà phê
Cà Phê Sữa,cà phê sữa,Cà phê
Bạc Xỉu (M),bạc xỉu m,Cà phê
Cafe Muối (M),cafe muối m,Cà phê
Bạc Xỉu (Nóng),bạc xỉu nóng,Cà phê
Cà Phê Muối,cà phê muối,Cà phê
Nescafe Đậm Đà 17G*20/16G*20 Đỏ,nescafe đậm đà 17g 20/16g 20 đỏ,Cà phê
Phin Đen Đá,phin đen đá,Cà phê
Cappuccino Da M,cappuccino da m,Cà phê
Cà Phê Kem Muối Caramel,cà phê kem muối caramel,Cà phê
Cà Phê Sữa,cà phê sữa,Cà phê
Cà Phê Espresso Sữa Đá (S),cà phê espresso sữa đá s,Cà phê
Phin Bạc Xỉu Đá,phin bạc xỉu đá,Cà phê
Bạc Xỉu Cốt Dừa Đá,bạc xỉu cốt dừa đá,Cà phê
Bạc Xỉu (Đá),bạc xỉu đá,Cà phê
Cà Phê Đá Sài Gòn (S),cà phê đá sài gòn s,Cà phê
Cafe Sua 3In1G7 Bich100X16G,cafe sua 3in1g7 bich100x16g,Cà phê
"Cà Phê Gold, Lon Pha Sữa",cà phê gold lon pha sữa,Cà phê
Phin Sua Da S,phin sua da s,Cà phê
Cafe Sua Daklak Coop Select 250Ml,cafe sua daklak coop select,Cà phê
Xxt Coffee Cp Hop,xxt cà phê cp hop,Cà phê
Bạc Xỉu Cốt Dừa Đá,bạc xỉu cốt dừa đá,Cà phê
Cafe Sua Ht 3In1 G7 Bch50X16,cafe sua ht 3in1 g7 bch50x16,Cà phê
Phin Den Da M,phin den da m,Cà phê
Cafe Sữa H 3In1 G7 Bích 50X16,cafe sữa h 3in1 g7 bích 50x16,Cà phê
Nescafe Ca Phe Sua Hoa Tan 24G/1 Goi,nescafe cà phê sua hoa tan 24g/1 goi,Cà phê
Cà Phê Kem Muối,cà phê kem muối,Cà phê
Cà Phê Muối,cà phê muối,Cà phê
Bạc Xỉu,bạc xỉu,Cà phê
Ca Phe Sua Highland,cà phê sua highland,Cà phê
Cà Phê Đen Đá (M),cà phê đen đá m,Cà phê
Cà Phê Đen Đá (L),cà phê đen đá l,Cà phê
Cà Phê Đen Đá,cà phê đen đá,Cà phê
Phê Nâu - Cà Phê Đá,phê nâu - cà phê đá,Cà phê
Cafe Passiona Kg Ngay 400G,cafe passiona kg ngay 400g,Cà phê
Cà Phê Sữa Nescafe Signature 10X28G,cà phê sữa nescafe signature 10x28g,Cà phê
Cà Phê Hòa Tan Nescafe 3In1 Sữa Đá,cà phê hòa tan nescafe 3in1 sữa đá,Cà phê
Nước Cốt Cafe Sữa Đá Nescafe 5X75Ml,nước cốt cafe sữa đá nescafe 5x75ml,Cà phê
Cà Phê Đen Đá (M),cà phê đen đá m,Cà phê
Cà Phê Sữa Đá (M),cà phê sữa đá m,Cà phê
Cà Phê Sữa Đá (Ly),cà phê sữa đá ly,Cà phê
Cafe Sua Da Tuoi Ong Bau15X17,cafe sua da tuoi ong bau15x17,Cà phê
Cà Phê Sữa,cà phê sữa,Cà phê
Cà Phê Kem Muối,cà phê kem muối,Cà phê
T3.Cà Phê Sữa Đá - Size L,t3 cà phê sữa đá - size l,Cà phê
Cà Phê Đer Đá (M),cà phê đer đá m,Cà phê
Cà Phê Đen (Size L) Heritage Blend (Vị Truyền Thống),cà phê đen size l heritage blend vị truyền thống,Cà phê
Bạc Xỉu Đá,bạc xỉu đá,Cà phê
Cà Phê Cốt Dừa,cà phê cốt dừa,Cà phê
Cà Phê Sữa Đá,cà phê sữa đá,Cà phê
Cà Phê Sữa Đá (M),cà phê sữa đá m,Cà phê
Nescafe Ca Phe Sua Hoa Tan 24G/1 Goi,nescafe cà phê sua hoa tan 24g/1 goi,Cà phê
Nescafe Ca Phe Hoa Tan 3In1 Do 17G/1 Goi,nescafe cà phê hoa tan 3in1 do 17g/1 goi,Cà phê
Cà Phê G2 Trong,cà phê g2 trong,Cà phê
Phin Kem Dua M,phin kem dua m,Cà phê
Cà Phê Sữa Đá (L),cà phê sữa đá l,Cà phê
Bac Xiu Da Nho,bac xiu da nho,Cà phê
Phin Sua Da S,phin sua da s,Cà phê
Bac Xiu Da M,bac xiu da m,Cà phê
Cafe Freeze Dua M,cafe freeze dua m,Cà phê
Phin Sua Da S,phin sua da s,Cà phê
Phin Sua Da S,phin sua da s,Cà phê
Bac Xiu Da M,bac xiu da m,Cà phê
Bac Xiu Da,bac xiu da,Cà phê
Phin Sua Da,phin sua da,Cà phê
Cà Phê Sữa Tươi,cà phê sữa tươi,Cà phê
Cà Phê Sữa Đá (S),cà phê sữa đá s,Cà phê
Bạc Xỉu,bạc xỉu,Cà phê
Phin Da Latte,phin da latte,Cà phê
Bạc Xỉu - White Coffee (L),bạc xỉu - white cà phê l,Cà phê
Bac Xiu Da M,bac xiu da m,Cà phê
Bac Xiu Da L,bac xiu da l,Cà phê
Highland Ca Phe Sua 235Ml,highland cà phê sua,Cà phê
Bac Xiu (L),bac xiu l,Cà phê
Phin Sua Da M,phin sua da m,Cà phê
Phin Den Da L,phin den da l,Cà phê
Cà Phê Sữa Đá,cà phê sữa đá,Cà phê
Cafe,cafe,Cà phê
Bạc Xỉu Muối,bạc xỉu muối,Cà phê
Ca Phe Muoi,cà phê muoi,Cà phê
Bac Xiu Da M,bac xiu da m,Cà phê
Bac Xiu Da M,bac xiu da m,Cà phê
Cà Phê Kem Muối,cà phê kem muối,Cà phê
Cà Phê Sữa Đá,cà phê sữa đá,Cà phê
Vietnamese Coffee With Milk,vietnamese cà phê with milk,Cà phê
Coldbrew Dau Tam Dua,coldbrew dau tam dua,Cà phê
Capybara Donut Ca Phe - Mix,capybara donut cà phê - mix,Cà phê
Mon Nuoc G. Caramel Coffee Jelly Frappuccino,mon nuoc g caramel cà phê jelly frappuccino,Cà phê
Bac Xiu Da M,bac xiu da m,Cà phê
Phin Sua Da M,phin sua da m,Cà phê
Coldbrew Peach M,coldbrew peach m,Cà phê
Bac Xiu Da M,bac xiu da m,Cà phê
Bạc Xỉu Đá Sài Gòn (M),bạc xỉu đá sài gòn m,Cà phê
"Americano,Coconut Cold",americano coconut cold,Cà phê
Bạc Xỉu Cold,bạc xỉu cold,Cà phê
Bac Xiu Da M,bac xiu da m,Cà phê
Ca Phe Sua,cà phê sua,Cà phê
Bac Xiu Da L,bac xiu da l,Cà phê
Phe Nau - Ca Phe Da,phe nau - cà phê da,Cà phê
Ca Phe Da,cà phê da,Cà phê
Coconut Dolce Espresso,coconut dolce espresso,Cà phê
Cappuccino,cappuccino,Cà phê
Bac Xiu Da M,bac xiu da m,Cà phê
Thuc Uong Hot Cappuccino,thuc uong hot cappuccino,Cà phê
Bạc Xỉu,bạc xỉu,Cà phê
Phin Sua Da S,phin sua da s,Cà phê
Cà Phê Sữa (Size S),cà phê sữa size s,Cà phê
Cà Phê Sữa(Size S),cà phê sữa size s,Cà phê
Bac Xiu Da M,bac xiu da m,Cà phê
Bac Xiu Da L,bac xiu da l,Cà phê
Cà Phê Sữa Đá,cà phê sữa đá,Cà phê
Phe Truffle - Ca Phe,phe truffle - cà phê,Cà phê
Black Coffee (L) + Croissant,black cà phê l + croissant,Cà phê
Cà Phê Sữa (Size M),cà phê sữa size m,Cà phê
Bac Xiu Da L,bac xiu da l,Cà phê
Bac Xiu Da M,bac xiu da m,Cà phê
Bac Xiu Da L,bac xiu da l,Cà phê
Phê Truffle - Cà Phê,phê truffle - cà phê,Cà phê
Cà Phê Muối - M,cà phê muối - m,Cà phê
Black Coffee (L) + Croissant,black cà phê l + croissant,Cà phê
Bac Xiu Da,bac xiu da,Cà phê
Bac Xiu (M),bac xiu m,Cà phê
Arabica Bạc Xỉu (S),arabica bạc xỉu s,Cà phê
Bac Xiu Da L,bac xiu da l,Cà phê
Bac Xiu Da M,bac xiu da m,Cà phê
Ca Phe Sua Da (M),cà phê sua da m,Cà phê
Phapphin Sua Tuoi Ca Phe 35Oz/1 L,phapphin sữa tươi cà phê 35oz/,Cà phê
1 Mon Nuoc G Iced Americano,1 mon nuoc g iced americano,Cà phê
Phaphin Sua Tuoi Ca Phe 35Oz/1 L,phaphin sữa tươi cà phê 35oz/,Cà phê
Americano (S),americano s,Cà phê
Americano(S),americano s,Cà phê
